row_names,theta,se,Title,id,Samling,Nr,Titel,Dato,speaker_id,Date,Year,Parti,Period,n_words,month_year_id
Anders Samuelsen,0.11857691006751145,0.2288435812699509,Anders Samuelsen,20091_M20_referat,20091,20,"Referat af møde 20 den 24. november, 2009 kl. 13.00",24-11-2009,6282,2009-11-24T13:24:00Z,2009,Ny Alliance,2007-2011,367,2009_11
Anita Knakkergaard,0,0.3651483716701107,Anita Knakkergaard,20091_M12_referat,20091,12,"Referat af møde 12 den 5. november, 2009 kl. 10.00",05-11-2009,3337,2009-11-05T13:41:00Z,2009,Dansk Folkeparti,2007-2011,522,2009_11
Anne Baastrup,0,0.7071067811865476,Anne Baastrup,20091_M14_referat,20091,14,"Referat af møde 14 den 10. november, 2009 kl. 13.00",10-11-2009,4139,2009-11-10T15:01:00Z,2009,Socialistisk Folkeparti,2007-2011,943,2009_11
Anne Grete Holmsgaard,-0.17962628268587505,0.17056175474433166,Anne Grete Holmsgaard,20091_M13_referat,20091,13,"Referat af møde 13 den 6. november, 2009 kl. 10.00",06-11-2009,3772,2009-11-06T11:35:00Z,2009,Socialistisk Folkeparti,2007-2011,73,2009_11
Anne-Mette Winther Christiansen,-0.39607061889526163,0.16483419994718573,Anne-Mette Winther Christiansen,20091_M10_referat,20091,10,"Referat af møde 10 den 3. november, 2009 kl. 13.00",03-11-2009,2692,2009-11-03T16:47:00Z,2009,Venstre,2007-2011,164,2009_11
Benny Engelbrecht,-0.5565191041966986,0.1525681807241174,Benny Engelbrecht,20091_M17_referat,20091,17,"Referat af møde 17 den 18. november, 2009 kl. 13.00",18-11-2009,5437,2009-11-18T14:54:00Z,2009,Socialdemokratiet,2007-2011,132,2009_11
Bent Bøgsted,0,0.2041241452319315,Bent Bøgsted,20091_M18_referat,20091,18,"Referat af møde 18 den 19. november, 2009 kl. 10.00",19-11-2009,5813,2009-11-19T17:03:00Z,2009,Dansk Folkeparti,2007-2011,586,2009_11
Bente Dahl,-0.8582114554501565,0.34913237144662956,Bente Dahl,20091_M18_referat,20091,18,"Referat af møde 18 den 19. november, 2009 kl. 10.00",19-11-2009,5698,2009-11-19T14:50:00Z,2009,Det Radikale Venstre,2007-2011,167,2009_11
Bertel Haarder,-0.2897764686374118,0.12924681358527113,Bertel Haarder,20091_M20_referat,20091,20,"Referat af møde 20 den 24. november, 2009 kl. 13.00",24-11-2009,6650,2009-11-24T20:05:00Z,2009,Venstre,2007-2011,190,2009_11
Birgitte Josefsen,0,0.7071067811865476,Birgitte Josefsen,20091_M18_referat,20091,18,"Referat af møde 18 den 19. november, 2009 kl. 10.00",19-11-2009,5686,2009-11-19T14:31:00Z,2009,Venstre,2007-2011,218,2009_11
Bjarne Laustsen,0.22465529094536918,0.07454756782204823,Bjarne Laustsen,20091_M18_referat,20091,18,"Referat af møde 18 den 19. november, 2009 kl. 10.00",19-11-2009,5953,2009-11-19T18:51:00Z,2009,Socialdemokratiet,2007-2011,958,2009_11
Brian Mikkelsen,0,0.2,Brian Mikkelsen,20091_M19_referat,20091,19,"Referat af møde 19 den 20. november, 2009 kl. 10.00",20-11-2009,6016,2009-11-20T10:03:00Z,2009,Det Konservative Folkeparti,2007-2011,1194,2009_11
Carsten Hansen,-0.38809709141798515,0.13987924015335598,Carsten Hansen,20091_M12_referat,20091,12,"Referat af møde 12 den 5. november, 2009 kl. 10.00",05-11-2009,3378,2009-11-05T14:44:00Z,2009,Socialdemokratiet,2007-2011,690,2009_11
Charlotte Dyremose,-0.24300776402868335,0.293582040512498,Charlotte Dyremose,20091_M12_referat,20091,12,"Referat af møde 12 den 5. november, 2009 kl. 10.00",05-11-2009,3385,2009-11-05T14:56:00Z,2009,Det Konservative Folkeparti,2007-2011,375,2009_11
Christine Antorini,-0.38987138563385376,0.1716940955892517,Christine Antorini,20091_M15_referat,20091,15,"Referat af møde 15 den 11. november, 2009 kl. 13.00",11-11-2009,4484,2009-11-11T15:29:00Z,2009,Socialdemokratiet,2007-2011,178,2009_11
Claus Hjort Frederiksen,0.0978429601636116,0.16387636150799792,Claus Hjort Frederiksen,20091_M17_referat,20091,17,"Referat af møde 17 den 18. november, 2009 kl. 13.00",18-11-2009,5376,2009-11-18T14:06:00Z,2009,Venstre,2007-2011,170,2009_11
Dennis Flydtkjær,0.011949904069247078,0.2463659747900705,Dennis Flydtkjær,20091_M11_referat,20091,11,"Referat af møde 11 den 4. november, 2009 kl. 13.00",04-11-2009,3048,2009-11-04T17:10:00Z,2009,Socialdemokratiet,2007-2011,125,2009_11
Doris Jakobsen,1.2461254725531354,0.7592382143889548,Doris Jakobsen,20091_M13_referat,20091,13,"Referat af møde 13 den 6. november, 2009 kl. 10.00",06-11-2009,3867,2009-11-06T12:49:00Z,2009,Socialdemokratiet,2007-2011,58,2009_11
Eigil Andersen,0,0.24253562503633297,Eigil Andersen,20091_M16_referat,20091,16,"Referat af møde 16 den 12. november, 2009 kl. 10.00",12-11-2009,5226,2009-11-12T17:34:00Z,2009,Socialistisk Folkeparti,2007-2011,198,2009_11
Ellen Trane Nørby,1.3417770041042194,0.4080354706300119,Ellen Trane Nørby,20091_M20_referat,20091,20,"Referat af møde 20 den 24. november, 2009 kl. 13.00",24-11-2009,6419,2009-11-24T15:52:00Z,2009,Venstre,2007-2011,244,2009_11
Erling Bonnesen,0,0.16116459280507606,Erling Bonnesen,20091_M14_referat,20091,14,"Referat af møde 14 den 10. november, 2009 kl. 13.00",10-11-2009,4021,2009-11-10T13:12:00Z,2009,Venstre,2007-2011,178,2009_11
Eva Kjer Hansen,0,0.3244428422615251,Eva Kjer Hansen,20091_M23_referat,20091,23,"Referat af møde 23 den 27. november, 2009 kl. 10.00",27-11-2009,7414,2009-11-27T11:23:00Z,2009,Venstre,2007-2011,559,2009_11
Eyvind Vesselbo,-0.564560102573696,0.22836435774213026,Eyvind Vesselbo,20091_M16_referat,20091,16,"Referat af møde 16 den 12. november, 2009 kl. 10.00",12-11-2009,5100,2009-11-12T15:45:00Z,2009,Venstre,2007-2011,157,2009_11
Flemming Bonne,0,0.20203050891044214,Flemming Bonne,20091_M15_referat,20091,15,"Referat af møde 15 den 11. november, 2009 kl. 13.00",11-11-2009,4635,2009-11-11T17:29:00Z,2009,Socialistisk Folkeparti,2007-2011,88,2009_11
Flemming Damgaard Larsen,0,0.7071067811865476,Flemming Damgaard Larsen,20091_M12_referat,20091,12,"Referat af møde 12 den 5. november, 2009 kl. 10.00",05-11-2009,3359,2009-11-05T14:07:00Z,2009,Venstre,2007-2011,384,2009_11
Flemming Møller Mortensen,0.847369130464946,0.18013274008016944,Flemming Møller Mortensen,20091_M20_referat,20091,20,"Referat af møde 20 den 24. november, 2009 kl. 13.00",24-11-2009,6471,2009-11-24T17:00:00Z,2009,Socialdemokratiet,2007-2011,54,2009_11
Frank Aaen,-0.6747283098896436,0.10013870615942373,Frank Aaen,20091_M12_referat,20091,12,"Referat af møde 12 den 5. november, 2009 kl. 10.00",05-11-2009,3452,2009-11-05T15:53:00Z,2009,Enhedslisten,2007-2011,631,2009_11
Gitte Lillelund Bech,0,0.7071067811865476,Gitte Lillelund Bech,20091_M16_referat,20091,16,"Referat af møde 16 den 12. november, 2009 kl. 10.00",12-11-2009,4850,2009-11-12T11:01:00Z,2009,Venstre,2007-2011,232,2009_11
Hans Christian Schmidt,0,0.5,Hans Christian Schmidt,20091_M15_referat,20091,15,"Referat af møde 15 den 11. november, 2009 kl. 13.00",11-11-2009,4633,2009-11-11T17:28:00Z,2009,Venstre,2007-2011,239,2009_11
Hans Kristian Skibby,0,0.18569533817705186,Hans Kristian Skibby,20091_M12_referat,20091,12,"Referat af møde 12 den 5. november, 2009 kl. 10.00",05-11-2009,3516,2009-11-05T16:47:00Z,2009,Dansk Folkeparti,2007-2011,210,2009_11
Helge Adam Møller,1.3813116781102082,0.15690780447717348,Helge Adam Møller,20091_M12_referat,20091,12,"Referat af møde 12 den 5. november, 2009 kl. 10.00",05-11-2009,3398,2009-11-05T15:17:00Z,2009,Det Konservative Folkeparti,2007-2011,162,2009_11
Helle Sjelle,-0.7719826722001065,0.7023195598039621,Helle Sjelle,20091_M22_referat,20091,22,"Referat af møde 22 den 26. november, 2009 kl. 10.00",26-11-2009,7285,2009-11-26T16:05:00Z,2009,Det Konservative Folkeparti,2007-2011,436,2009_11
Henrik Brodersen,0.37189129240966756,0.16617236343415603,Henrik Brodersen,20091_M12_referat,20091,12,"Referat af møde 12 den 5. november, 2009 kl. 10.00",05-11-2009,3471,2009-11-05T16:11:00Z,2009,Dansk Folkeparti,2007-2011,165,2009_11
Henrik Dam Kristensen,0,0.30151134457776363,Henrik Dam Kristensen,20091_M12_referat,20091,12,"Referat af møde 12 den 5. november, 2009 kl. 10.00",05-11-2009,3191,2009-11-05T10:42:00Z,2009,Socialdemokratiet,2007-2011,124,2009_11
Henrik Høegh,0,0.3244428422615251,Henrik Høegh,20091_M23_referat,20091,23,"Referat af møde 23 den 27. november, 2009 kl. 10.00",27-11-2009,7367,2009-11-27T10:48:00Z,2009,Venstre,2007-2011,81,2009_11
Ib Poulsen,0,0.7071067811865476,Ib Poulsen,20091_M22_referat,20091,22,"Referat af møde 22 den 26. november, 2009 kl. 10.00",26-11-2009,7247,2009-11-26T15:08:00Z,2009,Dansk Folkeparti,2007-2011,302,2009_11
Ida Auken,0.2850843255127224,0.4863754113430816,Ida Auken,20091_M16_referat,20091,16,"Referat af møde 16 den 12. november, 2009 kl. 10.00",12-11-2009,5089,2009-11-12T15:21:00Z,2009,Socialistisk Folkeparti,2007-2011,223,2009_11
Inger Støjberg,0.109821978866602,0.10660000565478635,Inger Støjberg,20091_M22_referat,20091,22,"Referat af møde 22 den 26. november, 2009 kl. 10.00",26-11-2009,7173,2009-11-26T14:14:00Z,2009,Venstre,2007-2011,68,2009_11
Jacob Jensen,-0.22327047614010082,0.32278078287361484,Jacob Jensen,20091_M10_referat,20091,10,"Referat af møde 10 den 3. november, 2009 kl. 13.00",03-11-2009,2570,2009-11-03T13:00:00Z,2009,Venstre,2007-2011,433,2009_11
Jens Vibjerg,0.7157610119111988,0.41620153887692407,Jens Vibjerg,20091_M16_referat,20091,16,"Referat af møde 16 den 12. november, 2009 kl. 10.00",12-11-2009,5128,2009-11-12T16:10:00Z,2009,Venstre,2007-2011,83,2009_11
Jeppe Kofod,1.0140062140472255,0.6686849138885028,Jeppe Kofod,20091_M13_referat,20091,13,"Referat af møde 13 den 6. november, 2009 kl. 10.00",06-11-2009,3734,2009-11-06T10:39:00Z,2009,Socialdemokratiet,2007-2011,52,2009_11
Jesper Langballe,0,0.5773502691896257,Jesper Langballe,20091_M23_referat,20091,23,"Referat af møde 23 den 27. november, 2009 kl. 10.00",27-11-2009,7326,2009-11-27T10:06:00Z,2009,Dansk Folkeparti,2007-2011,411,2009_11
Jesper Petersen,-0.5328152175125986,0.2939435790580129,Jesper Petersen,20091_M20_referat,20091,20,"Referat af møde 20 den 24. november, 2009 kl. 13.00",24-11-2009,6274,2009-11-24T13:18:00Z,2009,Socialistisk Folkeparti,2007-2011,411,2009_11
Johanne Schmidt-Nielsen,-0.20762506470001854,0.1799980929365942,Johanne Schmidt-Nielsen,20091_M20_referat,20091,20,"Referat af møde 20 den 24. november, 2009 kl. 13.00",24-11-2009,6565,2009-11-24T18:55:00Z,2009,Enhedslisten,2007-2011,247,2009_11
John Dyrby Paulsen,0,0.5773502691896257,John Dyrby Paulsen,20091_M16_referat,20091,16,"Referat af møde 16 den 12. november, 2009 kl. 10.00",12-11-2009,4848,2009-11-12T10:59:00Z,2009,Socialdemokratiet,2007-2011,158,2009_11
Jonas Dahl,0,0.5,Jonas Dahl,20091_M15_referat,20091,15,"Referat af møde 15 den 11. november, 2009 kl. 13.00",11-11-2009,4764,2009-11-11T19:01:00Z,2009,Socialistisk Folkeparti,2007-2011,175,2009_11
Julie Skovsby,0,0.2581988897471611,Julie Skovsby,20091_M12_referat,20091,12,"Referat af møde 12 den 5. november, 2009 kl. 10.00",05-11-2009,3580,2009-11-05T17:54:00Z,2009,Socialdemokratiet,2007-2011,65,2009_11
Jørgen Poulsen,0.1699065730817786,0.2974298303234388,Jørgen Poulsen,20091_M14_referat,20091,14,"Referat af møde 14 den 10. november, 2009 kl. 13.00",10-11-2009,4132,2009-11-10T14:49:00Z,2009,Ny Alliance,2007-2011,104,2009_11
Jørn Dohrmann,-0.2558293005924594,0.28142265091409296,Jørn Dohrmann,20091_M17_referat,20091,17,"Referat af møde 17 den 18. november, 2009 kl. 13.00",18-11-2009,5436,2009-11-18T14:53:00Z,2009,Dansk Folkeparti,2007-2011,219,2009_11
Kamal Qureshi,0,0.30151134457776363,Kamal Qureshi,20091_M11_referat,20091,11,"Referat af møde 11 den 4. november, 2009 kl. 13.00",04-11-2009,2882,2009-11-04T14:25:00Z,2009,Socialistisk Folkeparti,2007-2011,231,2009_11
Karen Hækkerup,0,0.1781741612749496,Karen Hækkerup,20091_M16_referat,20091,16,"Referat af møde 16 den 12. november, 2009 kl. 10.00",12-11-2009,4963,2009-11-12T13:47:00Z,2009,Socialdemokratiet,2007-2011,111,2009_11
Karin Nødgaard,0.1919748021755912,0.2962088175063181,Karin Nødgaard,20091_M20_referat,20091,20,"Referat af møde 20 den 24. november, 2009 kl. 13.00",24-11-2009,6380,2009-11-24T15:06:00Z,2009,Dansk Folkeparti,2007-2011,171,2009_11
Karina Lorentzen Dehnhardt,-0.11595491959904358,0.1976404753436245,Karina Lorentzen Dehnhardt,20091_M16_referat,20091,16,"Referat af møde 16 den 12. november, 2009 kl. 10.00",12-11-2009,4982,2009-11-12T14:02:00Z,2009,Socialistisk Folkeparti,2007-2011,208,2009_11
Karsten Hønge,0.039859072737017054,0.4322377273959443,Karsten Hønge,20091_M10_referat,20091,10,"Referat af møde 10 den 3. november, 2009 kl. 13.00",03-11-2009,2574,2009-11-03T13:12:00Z,2009,Socialistisk Folkeparti,2007-2011,97,2009_11
Karsten Lauritzen,0,0.28867513459481287,Karsten Lauritzen,20091_M12_referat,20091,12,"Referat af møde 12 den 5. november, 2009 kl. 10.00",05-11-2009,3311,2009-11-05T13:06:00Z,2009,Venstre,2007-2011,105,2009_11
Karsten Nonbo,0,0.816496580927726,Karsten Nonbo,20091_M22_referat,20091,22,"Referat af møde 22 den 26. november, 2009 kl. 10.00",26-11-2009,7255,2009-11-26T15:23:00Z,2009,Venstre,2007-2011,295,2009_11
Kim Andersen,0,0.17149858514250885,Kim Andersen,20091_M18_referat,20091,18,"Referat af møde 18 den 19. november, 2009 kl. 10.00",19-11-2009,5493,2009-11-19T10:54:00Z,2009,Venstre,2007-2011,487,2009_11
Kim Mortensen,0,0.4264014327112209,Kim Mortensen,20091_M22_referat,20091,22,"Referat af møde 22 den 26. november, 2009 kl. 10.00",26-11-2009,7283,2009-11-26T15:57:00Z,2009,Socialdemokratiet,2007-2011,655,2009_11
Kirsten Brosbøl,-0.3819387904446416,0.3719924456163631,Kirsten Brosbøl,20091_M20_referat,20091,20,"Referat af møde 20 den 24. november, 2009 kl. 13.00",24-11-2009,6530,2009-11-24T18:12:00Z,2009,Socialdemokratiet,2007-2011,68,2009_11
Klaus Hækkerup,0,0.3922322702763681,Klaus Hækkerup,20091_M21_referat,20091,21,"Referat af møde 21 den 25. november, 2009 kl. 13.00",25-11-2009,6924,2009-11-25T16:33:00Z,2009,Socialdemokratiet,2007-2011,83,2009_11
Knud Kristensen,0,0.6324555320336759,Knud Kristensen,20091_M14_referat,20091,14,"Referat af møde 14 den 10. november, 2009 kl. 13.00",10-11-2009,4127,2009-11-10T14:37:00Z,2009,Det Konservative Folkeparti,2007-2011,294,2009_11
Kristen Touborg,0,0.6324555320336759,Kristen Touborg,20091_M21_referat,20091,21,"Referat af møde 21 den 25. november, 2009 kl. 13.00",25-11-2009,6681,2009-11-25T13:15:00Z,2009,Socialistisk Folkeparti,2007-2011,318,2009_11
Kristian Jensen,-0.77993037773609,0.22577129037049046,Kristian Jensen,20091_M21_referat,20091,21,"Referat af møde 21 den 25. november, 2009 kl. 13.00",25-11-2009,6966,2009-11-25T17:03:00Z,2009,Venstre,2007-2011,782,2009_11
Lars Christian Lilleholt,0.5370085222863249,0.2982195729998393,Christian Lilleholt,20091_M13_referat,20091,13,"Referat af møde 13 den 6. november, 2009 kl. 10.00",06-11-2009,3935,2009-11-06T13:21:00Z,2009,Venstre,2007-2011,100,2009_11
Lars Løkke Rasmussen,0,0.22941573387056177,Lars Løkke Rasmussen,20091_M15_referat,20091,15,"Referat af møde 15 den 11. november, 2009 kl. 13.00",11-11-2009,4369,2009-11-11T13:44:00Z,2009,Venstre,2007-2011,393,2009_11
Leif Lahn Jensen,0,0.3651483716701107,Leif Lahn Jensen,20091_M11_referat,20091,11,"Referat af møde 11 den 4. november, 2009 kl. 13.00",04-11-2009,2950,2009-11-04T15:55:00Z,2009,Socialdemokratiet,2007-2011,309,2009_11
Lennart Damsbo-Andersen,0.35901643634814195,0.11634660765130356,Lennart Damsbo-Andersen,20091_M17_referat,20091,17,"Referat af møde 17 den 18. november, 2009 kl. 13.00",18-11-2009,5396,2009-11-18T14:16:00Z,2009,Socialdemokratiet,2007-2011,117,2009_11
Line Barfod,-0.08876421962344372,0.10374468878506703,Barfod,20091_M16_referat,20091,16,"Referat af møde 16 den 12. november, 2009 kl. 10.00",12-11-2009,5322,2009-11-12T19:08:00Z,2009,Enhedslisten,2007-2011,61,2009_11
Lise von Seelen,0,0.44721359549995793,Lise von Seelen,20091_M22_referat,20091,22,"Referat af møde 22 den 26. november, 2009 kl. 10.00",26-11-2009,7109,2009-11-26T13:25:00Z,2009,Socialdemokratiet,2007-2011,771,2009_11
Liselott Blixt,0,0.254000254000381,Liselott Blixt,20091_M18_referat,20091,18,"Referat af møde 18 den 19. november, 2009 kl. 10.00",19-11-2009,5617,2009-11-19T13:36:00Z,2009,Dansk Folkeparti,2007-2011,238,2009_11
Lone Dybkjær,0,0.30151134457776363,Lone Dybkjær,20091_M16_referat,20091,16,"Referat af møde 16 den 12. november, 2009 kl. 10.00",12-11-2009,5010,2009-11-12T14:24:00Z,2009,Det Radikale Venstre,2007-2011,138,2009_11
Lone Møller,0,0.7071067811865476,Lone Møller,20091_M22_referat,20091,22,"Referat af møde 22 den 26. november, 2009 kl. 10.00",26-11-2009,7195,2009-11-26T14:29:00Z,2009,Socialdemokratiet,2007-2011,341,2009_11
Louise Schack Elholm,0,0.3429971702850177,Louise Schack Elholm,20091_M14_referat,20091,14,"Referat af møde 14 den 10. november, 2009 kl. 13.00",10-11-2009,4117,2009-11-10T14:24:00Z,2009,Venstre,2007-2011,174,2009_11
Mads Rørvig,0.9595511605023249,0.9182916414341107,Mads Rørvig,20091_M10_referat,20091,10,"Referat af møde 10 den 3. november, 2009 kl. 13.00",03-11-2009,2609,2009-11-03T14:11:00Z,2009,Venstre,2007-2011,169,2009_11
Maja Panduro,0,0.3779644730092272,Maja Panduro,20091_M12_referat,20091,12,"Referat af møde 12 den 5. november, 2009 kl. 10.00",05-11-2009,3522,2009-11-05T16:50:00Z,2009,Enhedslisten,2007-2011,225,2009_11
Margrethe Vestager,-0.2754058350792134,0.12916440057359393,Margrethe Vestager,20091_M15_referat,20091,15,"Referat af møde 15 den 11. november, 2009 kl. 13.00",11-11-2009,4326,2009-11-11T13:08:00Z,2009,Det Radikale Venstre,2007-2011,203,2009_11
Marianne Jelved,-0.49909841686342327,0.21589396966477017,Marianne Jelved,20091_M12_referat,20091,12,"Referat af møde 12 den 5. november, 2009 kl. 10.00",05-11-2009,3301,2009-11-05T12:00:00Z,2009,Det Radikale Venstre,2007-2011,167,2009_11
Marion Pedersen,0,0.7071067811865476,Marion Pedersen,20091_M16_referat,20091,16,"Referat af møde 16 den 12. november, 2009 kl. 10.00",12-11-2009,4814,2009-11-12T10:15:00Z,2009,Venstre,2007-2011,608,2009_11
Marlene Harpsøe,-0.5521152619326849,0.15708276795180615,Marlene Harpsøe,20091_M10_referat,20091,10,"Referat af møde 10 den 3. november, 2009 kl. 13.00",03-11-2009,2755,2009-11-03T17:47:00Z,2009,Dansk Folkeparti,2007-2011,154,2009_11
Martin Henriksen,0,0.24253562503633297,Martin Henriksen,20091_M22_referat,20091,22,"Referat af møde 22 den 26. november, 2009 kl. 10.00",26-11-2009,7115,2009-11-26T13:34:00Z,2009,Dansk Folkeparti,2007-2011,254,2009_11
Mette Frederiksen,0,0.6324555320336759,Mette Frederiksen,20091_M11_referat,20091,11,"Referat af møde 11 den 4. november, 2009 kl. 13.00",04-11-2009,2827,2009-11-04T13:41:00Z,2009,Socialdemokratiet,2007-2011,582,2009_11
Mette Gjerskov,0.9376121757025204,0.30079241321584116,Mette Gjerskov,20091_M17_referat,20091,17,"Referat af møde 17 den 18. november, 2009 kl. 13.00",18-11-2009,5350,2009-11-18T13:05:00Z,2009,Socialdemokratiet,2007-2011,72,2009_11
Michael Aastrup Jensen,0,0.6324555320336759,Michael Aastrup Jensen,20091_M22_referat,20091,22,"Referat af møde 22 den 26. november, 2009 kl. 10.00",26-11-2009,7281,2009-11-26T15:55:00Z,2009,Venstre,2007-2011,299,2009_11
Mike Legarth,-0.3020599660321467,0.162691770241246,Mike Legarth,20091_M15_referat,20091,15,"Referat af møde 15 den 11. november, 2009 kl. 13.00",11-11-2009,4703,2009-11-11T18:05:00Z,2009,Det Konservative Folkeparti,2007-2011,216,2009_11
Mikkel Dencker,-0.6150234138828978,0.4340896307737769,Mikkel Dencker,20091_M21_referat,20091,21,"Referat af møde 21 den 25. november, 2009 kl. 13.00",25-11-2009,6956,2009-11-25T16:53:00Z,2009,Dansk Folkeparti,2007-2011,257,2009_11
Mogens Jensen,1.1258960097379718,0.3430347837864225,Mogens Jensen,20091_M20_referat,20091,20,"Referat af møde 20 den 24. november, 2009 kl. 13.00",24-11-2009,6435,2009-11-24T16:05:00Z,2009,Socialdemokratiet,2007-2011,171,2009_11
Mogens Lykketoft,-0.4483608657526711,0.20955156814033593,Mogens Lykketoft,20091_M10_referat,20091,10,"Referat af møde 10 den 3. november, 2009 kl. 13.00",03-11-2009,2770,2009-11-03T18:09:00Z,2009,Socialdemokratiet,2007-2011,131,2009_11
Morten Bødskov,0,0.31622776601683794,Morten Bødskov,20091_M18_referat,20091,18,"Referat af møde 18 den 19. november, 2009 kl. 10.00",19-11-2009,5781,2009-11-19T16:42:00Z,2009,Socialdemokratiet,2007-2011,886,2009_11
Morten Østergaard,0.11427595205538363,0.1456558811364788,Morten Østergaard,20091_M19_referat,20091,19,"Referat af møde 19 den 20. november, 2009 kl. 10.00",20-11-2009,6068,2009-11-20T11:06:00Z,2009,Det Radikale Venstre,2007-2011,251,2009_11
Naser Khader,0,0.3779644730092272,Naser Khader,20091_M12_referat,20091,12,"Referat af møde 12 den 5. november, 2009 kl. 10.00",05-11-2009,3227,2009-11-05T10:56:00Z,2009,Ny Alliance,2007-2011,63,2009_11
Nick Hækkerup,-0.7624695754840725,0.44236651796523563,Nick Hækkerup,20091_M11_referat,20091,11,"Referat af møde 11 den 4. november, 2009 kl. 13.00",04-11-2009,2843,2009-11-04T13:56:00Z,2009,Socialdemokratiet,2007-2011,72,2009_11
